"UNITID","CIPCODE","EFAIANM","EFAIANW","EFBKAAM","EFBKAAW","EFHISPM","EFHISPW","EFWHITM","EFWHITW","EFUNKNM","EFUNKNW","EFNRALM","EFNRALW","DVEFAIM","DVEFAIW"
228653,26,0,0,6,54,37,145,43,298,4,13,4,6,21,102
228705,13,0,0,0,0,2,2,0,1,0,0,0,0,0,0
228705,14,1,1,47,10,793,216,176,45,6,1,178,22,14,4
228705,26,0,0,12,28,187,383,20,56,0,1,1,5,5,10
228705,27,0,0,0,0,33,20,1,5,0,0,2,0,0,0
228705,40,0,1,4,1,47,24,15,13,0,0,1,1,1,2
228705,52,0,0,45,8,184,181,58,39,3,0,14,8,3,1
228723,13,0,0,0,0,0,0,1,2,0,0,0,0,0,1
228723,14,24,4,211,83,2281,759,5471,1480,23,4,278,87,1233,391
228723,26,3,8,49,130,464,1035,860,1745,0,1,10,9,263,400
228723,27,0,0,6,5,128,73,187,145,1,0,13,14,45,31
228723,40,0,0,15,14,142,101,334,211,1,0,21,11,33,20
228723,52,9,8,80,74,674,601,2635,2067,5,6,15,18,198,207
228769,13,0,0,1,35,7,129,12,93,0,10,0,2,4,20
228769,14,5,0,216,68,880,206,1031,200,97,19,354,96,379,96
228769,26,2,2,80,144,136,296,167,258,12,24,27,49,211,285
228769,27,0,1,13,10,36,39,47,45,4,3,15,5,23,13
228769,40,0,0,19,12,54,45,108,71,7,5,21,5,29,25
228769,52,5,5,289,242,763,660,762,409,78,71,140,120,394,284
228778,13,0,0,0,0,0,3,1,5,1,0,0,0,0,1
228778,14,4,0,98,49,688,278,1695,665,59,17,283,82,1378,522
228778,26,0,2,67,155,441,761,609,1032,18,33,42,85,718,1062
228778,27,0,0,12,11,120,71,220,134,7,3,87,57,201,97
228778,40,0,0,18,14,184,113,333,199,7,4,72,32,139,114
228778,52,5,2,67,87,399,398,1069,758,35,31,157,167,741,688
228787,14,4,1,155,36,523,118,938,219,60,16,162,30,779,213
228787,26,1,3,74,130,180,279,322,395,36,55,29,54,611,857
228787,27,0,0,4,5,29,22,78,44,5,5,6,7,25,22
228787,40,0,1,6,9,57,27,136,69,10,1,6,13,43,21
228787,52,3,2,87,85,400,360,709,401,40,41,107,94,618,551
228796,13,0,0,0,0,0,4,0,1,1,0,0,0,0,0
228796,14,2,1,25,7,1786,503,104,21,14,5,488,69,17,5
228796,26,0,1,14,18,722,1282,51,83,4,2,15,31,11,30
228796,27,0,0,1,3,77,94,9,4,1,1,7,2,0,1
228796,40,0,0,4,1,141,119,18,12,2,3,15,14,3,2
228796,52,1,2,50,15,1308,1223,123,44,14,8,112,111,15,22
228802,14,4,0,53,10,205,40,305,43,15,6,63,21,56,15
228802,26,1,1,9,14,42,66,69,101,3,2,5,5,10,19
228802,27,0,0,1,0,2,5,22,17,0,0,2,3,0,1
228802,40,0,1,6,5,6,10,29,27,2,1,2,2,7,3
228802,52,0,0,44,58,116,92,378,317,9,5,23,12,22,13
228875,13,2,2,11,18,24,49,40,231,0,2,2,7,2,10
228875,14,2,1,13,3,34,18,137,33,1,0,25,6,4,6
228875,26,1,5,13,20,28,60,143,263,1,1,5,17,25,32
228875,27,0,0,1,3,2,5,12,15,1,0,3,1,2,1
228875,40,0,0,2,3,5,7,43,26,0,0,8,3,2,4
228875,52,11,8,27,33,132,138,1116,809,6,5,92,62,29,33
228884,13,0,0,36,42,6,5,0,2,0,0,0,1,0,0
228884,26,0,1,30,51,4,8,13,1,0,0,0,1,0,0
228884,27,0,0,0,6,0,3,0,0,0,0,0,0,0,0
228884,52,0,0,114,78,11,6,4,2,0,0,3,1,1,0
228981,13,0,0,7,2,12,32,18,45,0,3,0,0,0,0
228981,26,0,0,4,1,13,23,14,23,0,1,0,0,1,0
228981,27,0,0,2,0,3,4,4,4,0,0,0,0,0,0
228981,40,0,0,6,3,11,9,15,20,2,1,0,1,0,0
228981,52,0,0,24,4,35,22,107,36,4,0,1,1,0,2
229018,13,0,0,0,2,1,23,0,8,0,1,0,0,0,0
229018,14,1,0,19,4,214,47,101,23,3,0,25,9,9,2
229018,26,0,0,5,9,36,86,15,27,1,1,0,5,4,6
229018,27,0,0,1,0,4,19,2,4,0,0,0,1,0,0
229018,40,0,0,4,4,17,21,13,20,2,0,3,3,1,4
229018,52,0,2,20,18,189,250,127,131,6,5,20,13,4,9
229027,13,1,0,3,50,73,663,27,235,0,4,1,2,4,17
229027,14,7,3,165,49,1251,322,531,104,20,7,81,23,146,55
229027,26,3,1,46,170,500,905,167,276,7,13,10,20,107,176
229027,27,2,0,4,12,99,84,43,37,1,2,5,4,9,8
229027,40,1,1,7,14,141,84,87,32,3,0,7,5,11,18
229027,52,9,2,203,158,1433,1061,715,394,13,9,85,50,144,114
229063,14,3,2,124,27,28,14,12,1,0,0,97,6,7,1
229063,26,2,11,174,579,10,56,3,9,0,0,5,10,3,16
229063,27,0,0,16,17,1,4,2,1,0,0,0,0,2,0
229063,40,0,0,18,48,4,9,0,2,0,0,1,1,1,3
229063,52,8,10,526,596,27,33,13,7,0,0,169,27,12,5
229115,14,11,0,238,62,1049,242,1755,329,24,6,332,93,155,30
229115,26,2,1,62,87,311,449,352,431,5,0,12,10,64,97
229115,27,1,0,32,11,100,38,107,55,3,1,22,6,17,5
229115,40,5,0,24,24,123,67,200,90,4,0,25,17,15,13
229115,52,6,6,84,48,594,360,1538,833,8,8,27,29,45,31
229160,13,0,0,0,7,6,47,1,26,1,0,0,1,0,3
229160,26,0,0,6,8,11,16,6,19,1,0,6,11,2,2
229160,40,0,0,0,1,1,2,1,0,0,0,1,0,0,0
229160,52,2,3,33,17,67,58,57,40,7,2,57,20,3,5
229179,26,0,2,9,101,29,168,13,102,0,5,2,12,5,63
229179,27,0,0,0,8,5,27,6,32,0,1,0,0,0,6
229179,40,0,0,0,7,1,7,0,6,0,0,0,0,0,1
229179,52,0,3,11,194,36,277,34,252,1,5,0,6,8,52
229267,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0
229267,14,0,0,3,1,5,3,24,14,1,0,9,3,1,1
229267,26,0,1,1,3,10,17,25,47,1,0,3,1,5,13
229267,27,0,0,0,0,4,4,6,5,2,0,2,2,0,1
229267,40,0,0,0,1,8,5,16,13,0,3,0,0,1,0
229267,52,0,0,3,2,17,21,55,38,2,2,5,11,4,9
229355,13,2,2,16,51,17,64,23,147,0,3,1,0,1,1
229355,14,1,0,27,5,75,5,81,9,2,0,1,0,8,0
229355,26,0,4,30,48,37,50,58,92,0,2,1,2,4,6
229355,27,0,0,2,2,3,3,7,9,0,1,1,0,2,0
229355,40,0,0,1,2,7,5,20,11,0,0,0,0,2,2
229355,52,6,3,127,82,113,92,209,196,2,4,3,1,9,7
229780,13,1,1,13,28,24,65,31,88,3,6,0,1,1,7
229780,26,0,0,4,4,15,14,9,23,4,0,0,1,0,0
229780,27,0,0,4,0,8,0,10,1,0,0,0,0,0,0
229780,40,0,0,1,1,1,0,3,1,0,0,0,1,0,0
229780,52,11,7,88,91,120,148,218,154,21,14,19,3,20,23
229814,13,0,3,3,13,17,193,24,280,0,5,0,1,0,7
229814,14,1,0,15,2,133,28,178,39,4,1,13,2,10,3
229814,26,2,1,10,8,61,81,94,128,2,4,1,4,9,14
229814,27,0,0,1,0,10,17,19,22,0,0,2,1,1,1
229814,40,1,1,0,0,14,15,21,35,0,0,4,1,6,3
229814,52,7,1,52,24,204,202,395,310,15,14,29,10,9,21
229887,13,0,1,54,88,8,7,6,3,3,10,4,4,0,0
229887,26,0,0,23,59,3,1,1,0,1,5,2,5,0,0
229887,27,0,0,1,2,0,0,0,0,0,0,2,1,0,0
229887,40,0,0,2,3,1,0,0,0,0,0,0,1,0,0
229887,52,8,0,117,116,8,3,24,0,9,11,21,18,1,0
230038,13,0,1,1,1,13,90,229,1531,2,17,4,31,5,20
230038,14,6,2,9,0,153,35,2185,374,33,5,82,25,53,16
230038,26,8,4,8,13,139,115,1923,1155,31,17,55,58,67,67
230038,27,3,0,1,1,27,14,530,224,12,2,21,23,22,9
230038,40,0,0,0,0,15,9,277,141,9,2,12,6,5,4
230038,52,6,2,16,1,177,60,2196,804,27,15,115,88,65,39
230047,13,0,1,0,2,0,12,9,102,3,16,19,102,8,34
230047,26,0,4,1,0,11,26,59,90,0,0,30,49,15,13
230047,27,0,0,0,0,2,0,4,6,0,0,11,2,1,2
230047,52,5,2,3,0,14,14,148,91,2,0,234,246,37,30
230171,13,0,1,2,7,17,48,57,363,1,0,0,0,5,3
230171,14,1,1,1,0,8,1,73,9,0,0,4,0,7,0
230171,26,0,14,8,5,28,38,245,207,1,1,11,8,1,1
230171,27,0,0,0,0,4,0,13,12,0,0,0,0,1,1
230171,40,0,0,0,0,4,4,19,14,0,0,1,2,1,0
230171,52,3,2,18,5,51,32,466,239,4,2,30,10,20,12
230366,52,1,0,0,1,0,0,4,1,0,0,0,0,0,0
230597,13,0,0,2,0,2,1,18,54,0,0,0,0,2,0
230597,14,0,0,0,0,1,1,51,8,0,0,1,0,1,0
230597,26,0,0,0,0,2,6,17,40,0,0,1,0,0,0
230597,27,0,0,0,0,0,0,1,5,0,0,0,0,0,0
230597,40,0,0,0,1,0,0,10,7,0,0,0,0,0,0
230597,52,0,0,7,0,6,3,97,61,0,0,4,7,2,0
230603,13,0,3,5,5,17,25,97,451,8,35,3,10,3,9
230603,14,2,0,7,0,7,4,117,16,8,2,15,1,6,4
230603,26,3,7,3,8,29,30,221,226,12,17,4,21,9,12
230603,27,0,0,0,1,2,1,26,15,1,0,3,1,0,1
230603,40,2,1,1,1,9,7,90,60,7,1,5,3,0,3
230603,52,7,6,11,6,18,17,353,208,37,17,75,41,9,9
230621,52,0,1,0,0,2,6,12,19,1,1,0,0,1,1
230630,52,0,0,1,0,2,5,8,6,0,1,0,0,0,0
230728,13,3,34,7,10,34,74,477,1636,10,14,25,13,8,18
230728,14,8,2,5,1,65,24,1529,257,26,4,15,1,19,9
230728,26,2,2,1,6,33,21,480,341,6,3,5,2,6,8
230728,27,0,0,0,0,9,3,99,73,2,0,1,1,2,0
230728,40,4,0,1,0,9,5,154,64,2,0,3,0,1,3
230728,52,4,3,5,2,48,37,923,503,11,3,13,11,15,15
230737,13,4,3,4,8,40,135,317,1380,4,13,1,22,6,12
230737,14,6,1,7,2,103,15,748,55,10,0,32,5,20,8
230737,26,2,6,4,2,80,77,546,295,19,4,6,5,9,11
230737,27,0,0,1,0,7,3,93,29,2,0,2,2,0,2
230737,40,3,2,4,0,22,11,228,87,1,1,0,3,2,3
230737,52,11,14,23,13,364,215,2876,1084,39,11,109,43,71,59
230764,13,0,3,0,1,4,43,22,183,1,1,0,3,1,4
230764,14,10,1,21,4,214,76,1641,399,22,3,110,34,121,61
230764,26,2,8,7,10,51,88,315,395,3,7,11,26,44,69
230764,27,2,1,1,0,25,10,147,85,2,2,15,5,17,19
230764,40,0,4,5,3,40,31,351,207,1,4,14,12,33,21
230764,52,4,4,24,9,264,145,1689,657,17,8,104,49,113,86
230782,13,1,4,0,10,30,85,183,676,8,27,1,0,5,8
230782,14,3,0,5,1,41,8,344,40,16,1,10,0,10,4
230782,26,3,1,5,5,36,52,285,307,12,12,2,3,8,11
230782,27,0,1,2,2,6,4,38,15,4,1,1,0,1,0
230782,40,1,2,2,1,6,9,133,78,5,4,3,3,6,1
230782,52,2,3,37,18,145,114,1181,490,46,27,42,17,27,32
230807,13,0,2,0,0,1,6,5,54,0,1,0,0,1,0
230807,26,0,1,0,2,8,8,35,62,2,2,1,1,2,4
230807,27,0,0,1,0,3,2,13,10,1,0,4,2,1,0
230807,40,0,1,0,0,3,4,30,19,2,0,4,3,0,1
230807,52,1,0,5,3,19,17,127,67,4,4,16,13,2,5
230816,13,0,0,0,0,0,1,0,4,0,0,0,1,0,0
230816,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230816,26,0,0,0,0,0,0,4,5,0,1,1,3,0,0
230816,27,0,0,0,0,0,1,1,0,0,0,6,1,0,0
230816,40,0,0,0,0,0,1,2,3,0,0,3,1,0,0
230834,13,0,0,0,0,1,0,2,10,0,0,0,0,0,0
230834,26,0,0,1,1,0,3,34,41,1,0,1,0,0,2
230834,27,0,0,0,0,2,0,16,18,0,0,0,1,0,0
230834,40,0,0,0,0,0,0,9,5,0,0,0,0,0,0
230834,52,0,0,12,1,7,1,151,71,6,1,15,3,3,1
230852,13,0,0,1,2,0,9,16,36,0,2,0,0,0,2
230852,52,1,2,30,79,30,46,242,287,28,35,1,1,14,20
230889,13,1,4,0,1,0,2,2,11,1,13,0,0,0,1
230898,13,0,0,2,0,0,1,5,15,0,1,0,0,0,0
230898,26,0,0,0,0,0,1,1,6,3,5,0,0,0,0
230898,52,0,0,6,0,0,0,29,10,7,3,0,1,0,0
230913,13,0,0,1,1,1,5,14,111,1,2,0,2,0,1
230913,26,0,0,3,1,0,2,9,29,0,2,0,0,0,0
230913,27,0,0,0,1,1,0,7,8,0,1,0,0,0,0
230913,40,0,0,0,0,3,0,39,22,4,0,0,0,0,0
230913,52,1,0,10,2,2,2,113,86,4,3,0,2,1,3
230940,26,0,0,0,0,0,0,2,2,0,0,0,0,0,0
230940,27,0,0,0,0,0,0,3,1,0,0,0,0,0,0
230940,40,0,0,0,0,0,0,3,1,0,0,0,0,0,0
230959,13,0,0,0,0,0,2,2,10,0,0,0,0,0,1
230959,26,0,0,5,4,6,16,47,98,1,0,2,10,9,8
230959,27,0,0,0,0,1,1,27,7,1,0,9,4,1,3
230959,40,0,0,0,0,0,0,34,17,0,0,0,0,0,0
230977,52,0,0,1,1,0,0,5,3,0,0,0,2,2,0
230995,13,1,0,2,1,2,4,18,21,0,1,2,1,0,0
230995,14,0,0,8,0,27,8,234,24,5,1,10,4,10,2
230995,26,0,1,1,5,3,9,36,38,1,0,1,1,4,1
230995,27,1,0,0,0,3,2,2,5,0,0,2,0,0,2
230995,40,0,0,1,1,0,2,21,5,2,0,0,0,1,0
230995,52,1,1,16,1,28,5,191,37,9,0,11,2,11,2
231059,13,0,1,1,3,2,4,27,116,0,4,0,0,2,1
231059,14,0,0,2,0,0,1,22,1,1,0,1,0,0,1
231059,26,0,0,3,4,5,11,63,179,2,2,1,0,3,5
231059,27,0,0,1,0,1,0,9,18,0,0,4,2,0,0
231059,40,0,0,0,0,3,0,14,13,0,0,0,1,0,0
231059,52,0,0,6,1,11,5,177,73,6,2,8,5,2,5
231077,13,0,0,0,0,1,1,1,6,0,0,0,0,0,0
231077,52,0,0,7,1,4,0,9,7,0,0,0,0,0,2
231086,26,0,0,1,0,3,0,3,12,0,2,0,0,0,0
231086,52,0,0,3,0,5,3,11,7,4,2,0,0,0,0
231095,26,0,0,0,0,0,1,3,1,1,0,0,6,0,0
231165,14,0,0,0,0,2,0,45,8,1,0,2,2,1,0
231165,52,1,0,3,0,4,1,78,43,8,3,3,0,0,1
231174,13,0,0,1,5,5,11,79,372,2,11,4,8,1,8
231174,14,2,0,9,3,24,6,569,197,13,8,46,9,15,12
231174,26,0,0,2,12,12,45,405,752,6,21,18,20,12,45
231174,27,0,0,2,0,0,4,74,55,3,2,10,12,1,3
231174,40,0,0,0,0,2,0,68,53,3,3,9,6,4,1
231174,52,1,0,5,2,19,13,522,239,6,5,73,51,6,12
231420,13,0,0,9,2,2,1,16,37,0,0,2,1,1,0
231420,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231420,52,0,1,43,5,5,0,47,16,0,0,13,1,0,0
231554,13,0,0,0,13,0,1,0,19,0,0,0,0,0,7
231554,26,0,1,4,4,3,1,15,30,1,1,0,1,0,0
231554,27,0,0,3,0,1,0,2,3,1,0,1,0,0,0
231554,40,0,0,0,0,0,0,3,2,0,0,2,0,0,0
231554,52,0,0,48,4,8,2,59,52,3,2,10,2,0,0
231581,26,0,1,5,28,5,15,35,109,2,7,1,5,1,7
231581,27,0,0,0,1,2,2,4,7,1,0,0,1,1,1
231581,40,0,0,6,3,2,0,32,11,1,1,0,0,1,1
231581,52,1,0,51,21,14,10,165,78,11,0,5,1,5,1
231624,26,0,1,6,17,12,25,66,157,8,16,5,8,20,36
231624,27,0,0,4,2,2,5,36,23,4,0,17,19,3,2
231624,40,0,1,7,3,7,13,89,64,3,7,5,3,7,4
231624,52,0,0,5,5,16,13,121,112,11,7,5,12,15,18
231651,13,0,0,3,42,1,13,13,88,0,3,0,0,1,2
231651,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231651,27,0,0,0,0,1,1,6,9,0,0,1,0,0,1
231651,52,2,4,77,146,33,31,186,184,0,2,1,2,4,13
231712,14,0,0,21,0,6,1,92,14,3,1,0,0,2,1
231712,26,1,3,14,36,15,23,162,407,8,23,0,1,10,17
231712,27,0,0,4,3,3,2,25,37,1,2,0,1,0,2
231712,40,0,0,4,6,5,5,45,50,0,3,0,1,4,5
231712,52,0,0,18,22,23,18,424,273,6,11,3,2,13,16
231785,13,0,0,1,13,0,1,0,1,0,0,0,0,0,0
231785,52,0,4,45,56,2,3,24,17,0,0,0,0,2,2
231828,13,0,0,0,8,0,0,0,1,0,1,0,0,0,0
231828,52,0,0,15,47,1,4,2,2,0,1,0,0,1,2
231837,26,0,0,0,2,2,3,0,17,9,1,0,0,0,2
232016,52,0,0,4,8,1,3,2,3,0,0,0,0,1,2
232025,13,0,0,1,0,0,0,35,49,1,3,0,0,0,1
232025,26,0,0,0,0,1,0,10,23,0,1,0,0,0,0
232025,27,0,0,0,0,0,0,7,9,0,0,0,0,0,0
232025,40,0,0,0,0,1,0,12,5,0,0,0,0,0,1
232025,52,0,0,8,1,2,0,30,14,3,2,2,1,0,1
232043,13,0,0,0,0,1,0,2,4,1,1,0,0,0,0
232043,14,0,0,2,0,1,0,17,4,3,0,0,0,2,0
232043,26,0,0,6,0,2,1,15,39,1,0,6,0,2,2
232043,27,0,0,0,0,0,2,10,12,0,0,0,0,0,0
232043,40,0,0,0,0,0,0,2,2,0,0,0,0,0,1
232043,52,0,1,11,3,6,5,57,48,2,2,5,2,4,1
232089,13,0,0,7,2,1,0,8,29,2,1,0,0,0,0
232089,26,0,1,1,4,0,0,6,10,0,0,0,0,0,0
232089,27,0,0,2,1,1,0,2,3,0,0,0,0,0,0
232089,40,0,0,2,0,0,0,2,1,0,0,0,0,0,1
232089,52,0,0,44,13,12,1,59,23,6,2,6,1,1,0
232186,13,0,0,30,14,21,7,97,60,5,0,2,3,8,5
232186,14,1,0,111,38,160,41,524,129,44,12,90,19,283,97
232186,26,1,3,53,155,79,151,214,362,22,41,20,42,139,309
232186,27,0,0,8,6,22,16,60,39,3,3,4,6,21,29
232186,40,0,0,14,22,39,18,118,77,5,3,6,11,22,41
232186,52,1,1,214,198,320,329,816,535,62,60,258,215,514,576
232256,26,0,0,3,0,5,0,43,0,1,0,0,0,1,0
232256,27,0,0,1,0,0,0,6,0,0,0,0,0,0,0
232256,40,0,0,0,0,0,0,13,0,0,0,0,0,0,0
232256,52,1,0,3,0,4,0,123,0,1,0,2,0,0,0
232265,13,1,0,11,59,0,0,2,1,0,0,0,0,0,0
232265,14,0,0,75,38,1,2,0,0,0,0,0,0,1,1
232265,26,0,0,79,339,1,5,0,2,0,0,0,2,1,0
232265,27,0,0,5,14,0,1,0,0,0,0,0,0,0,0
232265,40,0,0,19,27,1,0,0,1,0,0,0,1,0,0
232265,52,0,1,318,377,4,4,2,5,2,2,2,6,2,0
232308,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232308,26,0,0,0,5,0,1,0,25,0,1,0,2,0,1
232308,27,0,0,0,0,0,1,0,4,0,0,0,4,0,0
232308,40,0,0,0,2,0,0,0,5,0,0,0,1,0,0
232308,52,0,1,0,3,0,0,0,17,0,2,0,6,0,4
232423,14,2,0,13,3,23,5,254,73,7,0,3,0,17,4
232423,26,0,1,18,38,27,46,272,514,8,11,3,10,27,45
232423,27,0,0,3,3,9,3,71,78,1,3,7,4,3,9
232423,40,0,0,6,16,19,8,175,126,11,7,5,2,5,8
232423,52,2,2,63,45,132,79,1693,1036,41,27,89,70,92,60
232557,13,0,16,56,371,24,169,168,1556,129,948,0,3,6,32
232557,14,1,0,11,4,15,3,275,37,75,16,40,4,5,1
232557,26,3,0,10,25,27,40,239,353,39,54,16,36,9,29
232557,27,0,0,2,0,0,1,34,42,8,3,5,4,1,0
232557,40,0,0,2,1,1,0,15,17,4,3,4,0,0,1
232557,52,26,23,388,598,219,288,2350,2264,1143,1193,73,66,54,77
232566,13,0,0,3,1,0,1,12,15,0,0,1,0,0,0
232566,26,0,1,4,27,1,9,36,115,2,11,1,0,0,4
232566,27,0,0,1,2,1,3,7,25,0,0,0,0,1,0
232566,40,0,0,5,5,3,2,34,22,2,1,1,2,0,0
232566,52,1,1,32,17,18,19,222,141,14,14,23,10,3,5
232609,13,0,1,2,6,0,3,13,15,1,1,0,11,1,0
232609,26,1,2,12,28,9,6,83,164,1,5,0,2,3,4
232609,27,0,0,1,0,1,0,9,6,0,0,0,0,0,0
232609,40,0,0,0,3,2,2,17,10,2,0,0,0,0,0
232609,52,0,0,10,10,7,4,97,58,5,0,0,1,2,1
232672,13,0,0,1,2,0,0,3,28,1,5,0,0,0,1
232672,26,0,1,0,8,0,7,1,10,0,1,0,0,0,3
232672,27,0,0,0,2,0,1,0,6,0,2,0,1,0,1
232672,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0
232672,52,0,1,3,21,0,2,8,70,2,6,0,0,1,1
232681,26,0,0,4,14,6,25,32,114,1,6,3,1,1,8
232681,27,0,0,0,5,2,0,19,29,3,2,1,0,1,2
232681,40,0,0,2,4,3,4,39,74,1,5,1,0,0,6
232681,52,0,0,13,9,15,17,123,102,4,7,2,2,9,12
232706,13,0,0,0,3,1,15,5,24,0,1,0,2,1,4
232706,26,1,1,6,17,9,33,16,26,1,5,7,16,5,15
232706,27,0,0,0,1,0,2,2,6,1,0,0,1,0,1
232706,52,0,2,23,28,34,34,78,56,6,6,82,60,11,9
232797,52,0,0,14,34,0,3,15,40,9,24,2,2,1,0
232885,13,0,1,1,29,2,9,19,236,1,16,0,0,4,31
232937,13,0,0,2,42,0,1,0,0,0,1,0,0,0,0
232937,14,0,0,74,26,1,3,1,0,0,0,1,0,1,0
232937,26,0,2,57,256,6,15,4,11,1,1,2,1,2,2
232937,27,0,0,5,18,1,1,0,0,0,0,1,0,0,0
232937,40,0,1,16,48,1,3,0,0,1,0,0,1,0,0
232937,52,0,1,233,225,9,9,14,8,6,10,2,2,0,1
232982,13,1,1,152,196,33,35,171,181,14,9,2,3,14,19
232982,14,2,1,95,25,74,24,345,70,15,3,35,2,48,21
232982,26,1,0,40,129,21,57,112,208,3,7,1,4,15,28
232982,27,0,0,6,7,3,2,24,23,1,1,0,0,2,3
232982,40,0,0,6,7,5,4,49,33,3,2,1,0,3,4
232982,52,2,1,137,129,46,44,320,261,20,15,26,20,39,36
233277,13,0,1,70,70,23,13,172,178,7,7,1,2,3,3
233277,26,0,1,19,59,11,24,98,206,9,8,2,1,6,5
233277,27,0,0,1,1,2,1,23,17,2,0,1,0,2,3
233277,40,1,1,7,9,6,8,79,57,3,2,1,0,4,2
233277,52,0,1,89,63,59,28,537,198,14,5,19,4,15,2
233295,14,0,0,1,1,2,1,13,8,1,0,0,1,0,0
233295,26,1,1,4,14,1,6,30,93,0,1,3,1,2,3
233295,27,0,0,0,0,0,0,4,8,1,0,0,2,0,0
233295,40,0,0,0,4,0,1,15,25,2,0,1,2,2,1
233295,52,3,0,10,5,5,5,103,55,0,0,4,3,1,1
233301,13,0,0,1,3,0,0,0,9,0,0,0,0,0,0
233301,14,0,0,0,1,1,0,4,0,0,0,0,0,0,1
233301,26,0,0,2,1,2,3,5,26,0,0,0,0,0,1
233301,27,0,0,1,2,0,0,2,1,0,0,0,1,0,0
233301,40,0,0,0,2,2,1,8,8,0,0,2,1,1,0
233301,52,0,0,1,2,0,0,7,5,1,0,0,3,0,0
233374,13,0,0,0,3,0,1,12,49,1,1,0,0,0,0
233374,26,1,0,5,10,7,15,26,70,3,4,2,6,6,22
233374,27,0,0,0,0,1,1,6,13,1,2,18,14,0,5
233374,40,0,0,3,1,2,4,17,14,0,1,6,1,3,6
233374,52,1,1,12,14,19,18,238,151,18,15,22,38,19,12
233426,13,0,0,1,1,0,0,1,12,0,0,0,0,0,0
233426,26,0,0,1,3,1,4,30,60,0,0,2,1,0,3
233426,27,0,0,0,1,2,0,13,10,0,0,0,0,0,1
233426,40,0,0,0,2,1,0,24,9,0,0,0,1,0,0
233426,52,0,0,1,3,6,2,76,42,0,0,8,3,0,0
233541,13,1,1,3,2,2,2,24,30,9,9,0,0,0,0
233541,26,1,0,13,19,8,11,66,147,26,30,2,3,6,6
233541,27,0,0,1,3,0,0,3,6,0,2,1,0,0,0
233541,40,0,0,0,2,0,0,7,5,3,2,0,0,0,2
233541,52,0,1,21,7,13,4,80,33,20,10,17,5,2,1
233611,26,0,0,1,1,0,2,27,33,4,0,0,0,1,1
233611,27,0,0,0,0,0,0,5,2,1,1,0,0,0,0
233611,52,0,0,4,1,0,1,46,21,3,0,2,0,0,3
233684,52,3,6,299,1189,80,131,237,440,30,53,2,6,30,51
233718,14,0,0,0,0,0,1,0,16,0,1,0,0,0,1
233718,26,0,0,0,2,0,1,0,0,0,0,0,0,0,0
233718,27,0,0,0,0,0,1,0,3,0,0,0,1,0,0
233718,52,0,0,0,2,0,3,0,20,0,1,0,0,0,1
233897,14,0,0,4,1,0,0,15,4,3,0,0,0,1,1
233897,27,0,0,2,0,0,0,5,8,1,0,0,0,0,0
233897,52,0,0,16,5,0,1,75,42,5,3,4,3,1,0
233921,14,4,1,91,41,207,63,2407,741,106,35,531,107,350,135
233921,26,0,2,42,100,74,129,532,1078,12,36,27,21,120,213
233921,27,0,0,27,11,27,19,317,132,13,6,95,33,90,54
233921,40,0,0,16,10,38,18,358,132,11,7,62,10,27,18
233921,52,5,1,140,50,175,101,1833,1049,66,28,114,62,303,235
234030,13,0,3,117,323,74,107,153,446,2,6,6,11,75,146
234030,14,0,0,102,53,76,31,472,145,14,5,104,23,156,93
234030,26,0,2,105,334,59,159,267,407,3,25,27,29,246,388
234030,27,1,0,14,15,7,14,63,40,0,1,6,1,23,12
234030,40,0,0,49,52,29,27,134,109,5,2,6,7,57,93
234030,52,0,2,113,123,85,33,395,210,8,4,56,23,88,84
234076,14,0,0,68,39,86,49,788,439,98,64,46,20,248,155
234076,26,0,1,4,19,16,26,80,159,9,22,3,3,34,76
234076,27,0,0,1,1,3,4,34,25,5,1,9,11,8,5
234076,40,1,0,4,3,11,4,89,52,10,13,5,4,24,26
234076,52,0,1,22,18,33,21,255,177,26,21,26,37,59,57
234085,14,0,0,18,2,32,4,365,19,0,0,6,1,20,3
234085,26,1,1,9,8,9,5,85,30,0,0,0,1,9,2
234085,27,1,0,2,0,1,0,26,6,0,0,5,1,3,0
234085,40,0,0,6,0,16,2,145,16,0,0,4,1,7,2
234137,52,0,0,47,10,1,0,0,0,0,0,0,0,0,0
234155,13,0,0,57,27,1,1,0,0,184,107,0,1,0,0
234155,14,0,0,32,7,0,0,0,1,70,16,10,0,1,0
234155,26,0,0,17,56,0,3,1,0,51,228,0,1,0,0
234155,27,0,0,6,8,0,0,0,0,6,16,0,1,0,0
234155,40,0,0,6,4,0,0,0,0,10,16,0,0,0,0
234155,52,0,1,82,69,1,1,2,0,221,255,4,2,0,1
234164,13,0,0,57,58,2,0,2,0,3,3,0,0,0,0
234164,26,0,0,34,97,0,1,0,0,0,5,0,1,0,1
234164,27,0,0,5,8,0,0,0,0,0,0,0,0,0,0
234164,40,0,0,14,12,1,0,0,0,0,0,0,0,0,0
234164,52,0,1,118,70,1,2,2,1,3,0,2,0,1,0
234173,13,0,0,2,6,0,5,9,31,1,3,0,0,0,1
